Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-18 13:33:00,30,30,2023-08-18 13:33:00,15929,-5960,15929,-5960,15929,-5960,0.0,0.0
2023-08-18 13:33:00,32,12,2023-08-18 13:33:00,14266,-6124,15337,-5960,14266,-6124,1083.4837331496951,10.8348
2023-08-18 13:33:00,28,28,2023-08-18 13:33:00,14266,-5033,14266,-5033,14266,-5033,0.0,0.0
2023-08-18 13:33:00,38,39,2023-08-18 13:33:00,14495,-6283,14495,-6611,14495,-6283,328.0,3.28
2023-08-18 13:33:00,14,13,2023-08-18 13:33:00,14266,-5730,14266,-5396,14266,-5730,334.0,3.34
2023-08-18 13:33:00,16,15,2023-08-18 13:33:00,14266,-4666,14266,-4351,14266,-4666,315.0,3.15
2023-08-18 13:33:00,16,16,2023-08-18 13:33:00,14266,-4351,14266,-4351,14266,-4351,0.0,0.0
2023-08-18 13:33:00,2,2,2023-08-18 13:33:00,15000,-5050,15000,-5050,15000,-5050,0.0,0.0
2023-08-18 13:33:00,36,36,2023-08-18 13:33:00,14740,-6283,14740,-6283,14740,-6283,0.0,0.0
2023-08-18 13:33:00,31,32,2023-08-18 13:33:00,15337,-5960,15628,-5960,15337,-5960,291.0,2.91
2023-08-18 13:33:00,6,6,2023-08-18 13:33:00,15000,-7680,15000,-7680,15000,-7680,0.0,0.0
2023-08-18 13:33:00,38,38,2023-08-18 13:33:00,14495,-6611,14495,-6611,14495,-6611,0.0,0.0
2023-08-18 13:33:00,35,35,2023-08-18 13:33:00,14740,-5981,14740,-5981,14740,-5981,0.0,0.0
2023-08-18 13:33:00,38,37,2023-08-18 13:33:00,14740,-6611,14495,-6611,14740,-6611,245.0,2.45
2023-08-18 13:33:00,5,5,2023-08-18 13:33:00,15000,-7017,15000,-7017,15000,-7017,0.0,0.0
2023-08-18 13:33:00,3,3,2023-08-18 13:33:00,15000,-5960,15000,-5960,15000,-5960,0.0,0.0
2023-08-18 13:33:00,39,41,2023-08-18 13:33:00,14495,-5602,14495,-6283,14495,-5602,681.0,6.81
2023-08-18 13:33:00,1,0,2023-08-18 13:33:00,15000,-4351,15000,-4705,15000,-4351,354.0,3.54
2023-08-18 13:33:00,39,40,2023-08-18 13:33:00,14495,-5981,14495,-6283,14495,-5981,302.0,3.02
2023-08-18 13:33:00,8,8,2023-08-18 13:33:00,14266,-7680,14266,-7680,14266,-7680,0.0,0.0
2023-08-18 13:33:00,27,7,2023-08-18 13:33:00,14744,-7680,14456,-7680,14744,-7680,288.0,2.88
